SIMULATION_NAME,PRODUCT_GRP,SEGMNT,TOTAL_CUST_ORDER,TOT_CUSTORDER_ALLOCATION,TOT_FORCAST_ORDER,TOT_FCSTORDER_ALLOCATION,TOTAL_ORDER,TOTAL_ALLOCATION,MONTH,PRIORITY,UDC_SEGMENT
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,183,0,0,0,183,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,HTPRB_BRM,SA_DOMESTIC,0,0,11,11,11,11,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,997,997,997,997,01-Mar-25,37,EMG
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,0,0,504,504,504,504,01-Mar-25,35,EMG
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,0,0,10057,10005,10057,10005,01-Mar-25,35,PRY
MONTHLY_MAX_DEMSAT,NOSP,OE_DOMESTIC,0,0,1972,1972,1972,1972,01-Mar-25,33,PRY
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,1346,1345,1346,1345,01-Mar-25,2000,STP
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,120,120,0,0,120,120,01-Mar-25,21,STR
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,60,60,0,0,60,60,01-Mar-25,21,PRY
MONTHLY_MAX_DEMSAT,RCS,OE_DOMESTIC,0,0,29,29,29,29,01-Apr-25,49,EMG
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,0,0,7613,7518,7613,7518,01-Apr-25,48,FOC
MONTHLY_MAX_DEMSAT,GBAL,OE_DOMESTIC,375,375,0,0,375,375,01-Apr-25,40,STP
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,0,0,7903,7796,7903,7796,01-Apr-25,48,PRY
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,0,0,2763,2763,2763,2763,01-Apr-25,46,STR
MONTHLY_MAX_DEMSAT,HTWRC,MS_DOMESTIC,0,0,572,572,572,572,01-Apr-25,46,STR
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,541,541,541,541,01-Apr-25,49,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,0,0,46,46,46,46,01-Apr-25,49,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,RE_DOMESTIC,0,0,426,426,426,426,01-Apr-25,49,STR
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,2137,2137,2137,2137,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,20556,20530,20556,20530,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,TIN,OE_DOMESTIC,0,0,1085,1085,1085,1085,01-May-25,2000,PRY
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,842,842,842,842,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,CRCA,OE_DOMESTIC,0,0,1443,876,1443,876,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,NOSP,OE_DOMESTIC,0,0,129,129,129,129,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,7480,7480,7480,7480,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,2764,2265.046,2764,2265.046,01-Feb-25,9,FOC
MONTHLY_MAX_DEMSAT,CRFH,OE_DOMESTIC,0,0,27,27,27,27,01-Feb-25,10,EMG
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,1542.86,1073.530006,0,0,1542.86,1073.530006,01-Feb-25,3,STR
MONTHLY_MAX_DEMSAT,TMT-CF,MS_DOMESTIC,0,0,97,97,97,97,01-Feb-25,12,STP
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,88.81,0,0,0,88.81,0,01-Feb-25,-1,STP
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,0,0,41,41,41,41,01-Feb-25,2000,PRY
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,1735,1735,0,0,1735,1735,01-Mar-25,22,STR
MONTHLY_MAX_DEMSAT,CRCA,OE_DOMESTIC,0,0,2218,2089,2218,2089,01-Mar-25,35,EMG
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,324,324,324,324,01-Mar-25,2000,FOC
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,9342,9342,9342,9342,01-Mar-25,33,STP
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,92,92,0,0,92,92,01-Mar-25,24,PRY
MONTHLY_MAX_DEMSAT,HTWRC,OE_DOMESTIC,0,0,496,496,496,496,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,TMT-CF,MS_DOMESTIC,0,0,103,103,103,103,01-Mar-25,37,STP
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,0,0,82,82,82,82,01-Mar-25,36,PRY
MONTHLY_MAX_DEMSAT,GL,MS_DOMESTIC,0,0,1289,1233,1289,1233,01-Apr-25,47,FOC
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,733,733,733,733,01-Apr-25,46,PRY
MONTHLY_MAX_DEMSAT,LPF,SA_DOMESTIC,0,0,758,701,758,701,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,TFS,MS_DOMESTIC,0,0,63,63,63,63,01-Apr-25,2000,FOC
MONTHLY_MAX_DEMSAT,TMT,MS_DOMESTIC,0,0,2564,2564,2564,2564,01-Apr-25,50,STP
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,0,0,11328,11269,11328,11269,01-Apr-25,48,PRY
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,156,147,156,147,01-Apr-25,46,FOC
MONTHLY_MAX_DEMSAT,HRCTL,OE_DOMESTIC,0,0,447,447,447,447,01-Apr-25,49,FOC
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,0,0,81,81,81,81,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,58627,58608,58627,58608,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,0,0,2913,2913,2913,2913,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,0,0,540,540,540,540,01-May-25,2000,STP
MONTHLY_MAX_DEMSAT,TIN,RE_EXPORTS,2044.06,2044.06,0,0,2044.06,2044.06,01-Feb-25,2500,STP
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,2.99,2.99,0,0,2.99,2.99,01-Feb-25,6,PRY
MONTHLY_MAX_DEMSAT,CRCA,DE_DOMESTIC,0,0,69,69,69,69,01-Feb-25,10,EMG
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,100,0,0,0,100,0,01-Feb-25,-1,FOC
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,760,758.02,760,758.02,01-Feb-25,11,PRY
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,882.66,627.43,0,0,882.66,627.43,01-Feb-25,3,PRY
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,2911,2870,2911,2870,01-Feb-25,8,EMG
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,0,0,1795,1795,1795,1795,01-Feb-25,8,STR
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,13388,13367.99999,0,0,13388,13367.99999,01-Feb-25,2,STR
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,0,0,1706,1689,1706,1689,01-Feb-25,11,STP
MONTHLY_MAX_DEMSAT,HRCTL,SA_DOMESTIC,0,0,59,59,59,59,01-Feb-25,12,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,538.81,0,0,0,538.81,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,496.62,496.62,0,0,496.62,496.62,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,WR - AL,RE_DOMESTIC,0,0,45,45,45,45,01-Feb-25,11,FOC
MONTHLY_MAX_DEMSAT,HR,OE_DOMESTIC,12262.9,12262.90001,0,0,12262.9,12262.90001,01-Mar-25,24,STP
MONTHLY_MAX_DEMSAT,TIN,OE_DOMESTIC,540,0,0,0,540,0,01-Mar-25,-1,STP
MONTHLY_MAX_DEMSAT,TMT,DE_DOMESTIC,0,0,176,176,176,176,01-Mar-25,37,PRY
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,19259,19259,19259,19259,01-Mar-25,37,STP
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,897,897,0,0,897,897,01-Mar-25,23,PRY
MONTHLY_MAX_DEMSAT,CRCA,DE_DOMESTIC,0,0,65,65,65,65,01-Mar-25,35,STR
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,280,280,0,0,280,280,01-Mar-25,21,EMG
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,0,0,489,489,489,489,01-Mar-25,33,EMG
MONTHLY_MAX_DEMSAT,SLAB,OE_DOMESTIC,0,0,554,554,554,554,01-Mar-25,37,FOC
MONTHLY_MAX_DEMSAT,HTWRC,MS_DOMESTIC,0,0,562,562,562,562,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,2936,2839,2936,2839,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,0,0,194,194,194,194,01-Mar-25,36,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,0,0,165,165,165,165,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,HTPRB_BLM,SA_DOMESTIC,0,0,258,258,258,258,01-Mar-25,2000,STP
MONTHLY_MAX_DEMSAT,AS CAST BLOOMS,OE_DOMESTIC,0,0,222,222,222,222,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,LRPC,OE_DOMESTIC,0,0,77,77,77,77,01-Apr-25,2000,FOC
MONTHLY_MAX_DEMSAT,NOFP,OE_DOMESTIC,0,0,17,17,17,17,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,HRCTL,MS_DOMESTIC,0,0,134,134,134,134,01-Apr-25,50,PRY
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,0,0,2745,2745,2745,2745,01-Apr-25,49,FOC
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,0,0,262,220,262,220,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,0,0,1839,1803,1839,1803,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,0,0,10991,10849,10991,10849,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,HRGI,MS_DOMESTIC,0,0,80,80,80,80,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,24705,24143,24705,24143,01-May-25,2000,STP
MONTHLY_MAX_DEMSAT,WR - L,RE_DOMESTIC,0,0,12299,12229,12299,12229,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,RE_DOMESTIC,0,0,936,936,936,936,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,0,0,1081,1081,1081,1081,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,0,0,296,296,296,296,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,26024,25190,26024,25190,01-Feb-25,9,STR
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,3459,0,0,0,3459,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,HR,SA_DOMESTIC,11725.55,11725.54998,0,0,11725.55,11725.54998,01-Feb-25,2500,STP
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,925.18,925.180019,0,0,925.18,925.180019,01-Feb-25,2,STP
MONTHLY_MAX_DEMSAT,HRGI,OE_DOMESTIC,148.1,148.100001,0,0,148.1,148.100001,01-Feb-25,3,STP
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,1434.51,1434.509997,0,0,1434.51,1434.509997,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,NOFP,MS_DOMESTIC,0,0,150,150,150,150,01-Feb-25,8,PRY
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,130,0,0,0,130,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,0,0,277,246,277,246,01-Feb-25,11,EMG
MONTHLY_MAX_DEMSAT,GI,OE_EXPORTS,50,50,0,0,50,50,01-Mar-25,2500,EMG
MONTHLY_MAX_DEMSAT,HR,DE_DOMESTIC,0,0,18,18,18,18,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,HR,SA_DOMESTIC,0,0,102,102,102,102,01-Mar-25,2000,FOC
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,38611,38611,38611,38611,01-Mar-25,36,PRY
MONTHLY_MAX_DEMSAT,TFS,MS_DOMESTIC,0,0,4,4,4,4,01-Mar-25,2000,PRY
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,62233,62193,62233,62193,01-Mar-25,37,PRY
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,720,720,0,0,720,720,01-Mar-25,23,STP
MONTHLY_MAX_DEMSAT,HRGI,OE_DOMESTIC,60,60,0,0,60,60,01-Mar-25,22,STP
MONTHLY_MAX_DEMSAT,HRGI,OE_DOMESTIC,0,0,1904,1904,1904,1904,01-Mar-25,34,STR
MONTHLY_MAX_DEMSAT,NOFP,MS_DOMESTIC,425,425,0,0,425,425,01-Mar-25,21,STR
MONTHLY_MAX_DEMSAT,HTWRC,MS_DOMESTIC,35,35,0,0,35,35,01-Mar-25,21,STR
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,17302,17266,17302,17266,01-Mar-25,36,STP
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,0,0,23256,22867,23256,22867,01-Apr-25,47,STP
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,0,0,2302,2302,2302,2302,01-Apr-25,47,PRY
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,314,314,0,0,314,314,01-Apr-25,43,PRY
MONTHLY_MAX_DEMSAT,HRPO,DE_DOMESTIC,0,0,25,25,25,25,01-Apr-25,48,STR
MONTHLY_MAX_DEMSAT,LRPC,OE_DOMESTIC,0,0,1270,1270,1270,1270,01-Apr-25,2000,EMG
MONTHLY_MAX_DEMSAT,SLAB,OE_DOMESTIC,0,0,554,554,554,554,01-Apr-25,50,FOC
MONTHLY_MAX_DEMSAT,TMBP,OE_DOMESTIC,0,0,127,81,127,81,01-Apr-25,48,STR
MONTHLY_MAX_DEMSAT,HTWRC,OE_DOMESTIC,0,0,85,85,85,85,01-Apr-25,46,EMG
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,3954,3254,3954,3254,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,HRCTL,MS_DOMESTIC,0,0,411,411,411,411,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,DE_DOMESTIC,0,0,22,22,22,22,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,WR - AL,RE_DOMESTIC,0,0,659,646,659,646,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,HTPRB_BRM,OE_DOMESTIC,0,0,8,8,8,8,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,4405.97,0,0,0,4405.97,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,22196.14,16183.5313,0,0,22196.14,16183.5313,01-Feb-25,3,STP
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,600,340,0,0,600,340,01-Feb-25,3,FOC
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,538.69,0,0,0,538.69,0,01-Feb-25,-1,STP
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,0,0,470,470,470,470,01-Feb-25,12,EMG
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,1749.915,0,0,0,1749.915,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,20.92,20.92,0,0,20.92,20.92,01-Feb-25,2,STR
MONTHLY_MAX_DEMSAT,RCS,RE_DOMESTIC,0,0,64,57,64,57,01-Feb-25,11,FOC
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,1852.45,1487.459991,0,0,1852.45,1487.459991,01-Feb-25,2500,EMG
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,559.31,559.309988,0,0,559.31,559.309988,01-Feb-25,2500,EMG
MONTHLY_MAX_DEMSAT,HRPO,MS_DOMESTIC,38.46,38.459999,0,0,38.46,38.459999,01-Feb-25,4,PRY
MONTHLY_MAX_DEMSAT,NOSP,MS_DOMESTIC,621.41,621.409997,0,0,621.41,621.409997,01-Feb-25,2,PRY
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,0,0,421,397,421,397,01-Feb-25,8,FOC
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,547.51,547.51,0,0,547.51,547.51,01-Feb-25,2,STR
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,3625.39,0,0,0,3625.39,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,PRB_BRM,RE_DOMESTIC,56.76,0,0,0,56.76,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,HTPRB_BRM,OE_DOMESTIC,138.22,138.220002,0,0,138.22,138.220002,01-Feb-25,2,EMG
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,0,0,1392,1379,1392,1379,01-Mar-25,34,EMG
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,14.47,14.47,0,0,14.47,14.47,01-Mar-25,22,FOC
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,2567.04,2567.039993,0,0,2567.04,2567.039993,01-Mar-25,22,STR
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,1130,1130,0,0,1130,1130,01-Mar-25,24,STP
MONTHLY_MAX_DEMSAT,HR,OE_DOMESTIC,1076.32,0,0,0,1076.32,0,01-Mar-25,-1,STR
MONTHLY_MAX_DEMSAT,TFS,MS_DOMESTIC,471.62,0,0,0,471.62,0,01-Mar-25,-1,FOC
MONTHLY_MAX_DEMSAT,HRPO,OE_DOMESTIC,0,0,235,217,235,217,01-Mar-25,35,PRY
MONTHLY_MAX_DEMSAT,NOFP,MS_DOMESTIC,70,70,0,0,70,70,01-Mar-25,21,PRY
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,227,227,227,227,01-Mar-25,33,PRY
MONTHLY_MAX_DEMSAT,PPGI,RE_DOMESTIC,0,0,3774,3459,3774,3459,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,0,0,3167,3113,3167,3113,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,WR - L,SA_DOMESTIC,0,0,539,539,539,539,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,MS_DOMESTIC,0,0,319,319,319,319,01-Mar-25,36,STR
MONTHLY_MAX_DEMSAT,WR - AL,DE_DOMESTIC,0,0,79,79,79,79,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,WR - AL,SA_DOMESTIC,0,0,1204,1177,1204,1177,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,AS CAST ROUNDS,SA_DOMESTIC,0,0,186,186,186,186,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,RCS,RE_DOMESTIC,0,0,48,48,48,48,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,NOFP,MS_DOMESTIC,0,0,210,210,210,210,01-Apr-25,46,PRY
MONTHLY_MAX_DEMSAT,PPGI,RE_DOMESTIC,0,0,3869,3856,3869,3856,01-Apr-25,46,STR
MONTHLY_MAX_DEMSAT,TMT-CF,OE_DOMESTIC,0,0,102,102,102,102,01-Apr-25,50,EMG
MONTHLY_MAX_DEMSAT,WR - L,SA_DOMESTIC,0,0,548,548,548,548,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,2910,2910,2910,2910,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,CRCA,OE_DOMESTIC,0,0,14110,13111,14110,13111,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,TMBP,OE_DOMESTIC,0,0,125,80,125,80,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,OE_DOMESTIC,0,0,3696,3678,3696,3678,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,3466.18,3466.179991,0,0,3466.18,3466.179991,01-Feb-25,2500,STR
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,367,0,0,0,367,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,737,727,737,727,01-Feb-25,9,EMG
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,868.4,628.910201,0,0,868.4,628.910201,01-Feb-25,3,PRY
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,1521,1366,1521,1366,01-Feb-25,9,PRY
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,125,0,0,0,125,0,01-Feb-25,-1,STP
MONTHLY_MAX_DEMSAT,TFS,MS_DOMESTIC,0,0,42,8,42,8,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,TFS,OE_DOMESTIC,752,343.266201,0,0,752,343.266201,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,362,325.9999,362,325.9999,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,1256.87,1256.869994,0,0,1256.87,1256.869994,01-Feb-25,4,PRY
MONTHLY_MAX_DEMSAT,NOSP,MS_DOMESTIC,0,0,10,10,10,10,01-Feb-25,8,EMG
MONTHLY_MAX_DEMSAT,WR - L,RE_EXPORTS,40.13,40.13,0,0,40.13,40.13,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,1263.49,1263.489993,0,0,1263.49,1263.489993,01-Feb-25,2500,STR
MONTHLY_MAX_DEMSAT,AS CAST ROUNDS,SA_DOMESTIC,0,0,131,131,131,131,01-Feb-25,2000,STR
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,333,333,333,333,01-Mar-25,33,EMG
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,822,769,822,769,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,RCS,OE_DOMESTIC,0,0,35,35,35,35,01-Mar-25,36,STP
MONTHLY_MAX_DEMSAT,CRFH,OE_DOMESTIC,0,0,315,224,315,224,01-Mar-25,35,STR
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,0,0,2175,2162,2175,2162,01-Mar-25,34,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,0,0,347,347,347,347,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,0,0,2029,2029,2029,2029,01-Apr-25,50,PRY
MONTHLY_MAX_DEMSAT,HR,OE_DOMESTIC,0,0,26780,26574,26780,26574,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,TFS,OE_DOMESTIC,0,0,21,21,21,21,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,32934,32934,32934,32934,01-Apr-25,50,STR
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,0,0,1295,1295,1295,1295,01-Apr-25,49,STP
MONTHLY_MAX_DEMSAT,TMT,OE_DOMESTIC,0,0,3167,3167,3167,3167,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,370,370,370,370,01-May-25,2000,FOC
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,0,0,11532,11439,11532,11439,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,0,0,13,13,13,13,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,LRPC,OE_DOMESTIC,0,0,1274,1274,1274,1274,01-May-25,2000,EMG
MONTHLY_MAX_DEMSAT,TMT-CF,MS_DOMESTIC,0,0,107,107,107,107,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,SA_DOMESTIC,0,0,2287,2220,2287,2220,01-May-25,2000,STR
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,0,0,3222,2925.226699,3222,2925.226699,01-Feb-25,9,STP
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,557.04,0,0,0,557.04,0,01-Feb-25,-1,FOC
MONTHLY_MAX_DEMSAT,TMT,DE_DOMESTIC,0,0,368,368,368,368,01-Feb-25,12,EMG
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,237,237,237,237,01-Feb-25,2000,FOC
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,5381.65,5258.330018,0,0,5381.65,5258.330018,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,0,0,2319,2319,2319,2319,01-Feb-25,9,STR
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,3556,3442,3556,3442,01-Feb-25,2000,STR
MONTHLY_MAX_DEMSAT,HRCTL,MS_DOMESTIC,891.08,891.079996,0,0,891.08,891.079996,01-Feb-25,5,FOC
MONTHLY_MAX_DEMSAT,HTWRC,OE_DOMESTIC,0,0,57,57,57,57,01-Feb-25,8,STR
MONTHLY_MAX_DEMSAT,HTWRC,OE_DOMESTIC,388,0,0,0,388,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,0,0,2497,2472,2497,2472,01-Feb-25,11,EMG
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,1757,1704,1757,1704,01-Feb-25,11,EMG
MONTHLY_MAX_DEMSAT,WR - AL,SA_DOMESTIC,0,0,2,2,2,2,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,208,0,0,0,208,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,0,0,182,182,182,182,01-Feb-25,11,STR
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,21964,21884,21964,21884,01-Mar-25,34,PRY
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,337.16,0,0,0,337.16,0,01-Mar-25,-1,STP
MONTHLY_MAX_DEMSAT,GL,MS_DOMESTIC,0,0,897,888,897,888,01-Mar-25,34,PRY
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,2132,2078,2132,2078,01-Mar-25,34,PRY
MONTHLY_MAX_DEMSAT,RCS,RE_DOMESTIC,0,0,51,51,51,51,01-Mar-25,36,PRY
