SIMULATION_NAME,PRODUCT_GRP,SEGMNT,TOTAL_CUST_ORDER,TOT_CUSTORDER_ALLOCATION,TOT_FORCAST_ORDER,TOT_FCSTORDER_ALLOCATION,TOTAL_ORDER,TOTAL_ALLOCATION,MONTH,PRIORITY,UDC_SEGMENT
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,3664.96,3664.960002,0,0,3664.96,3664.960002,01-Feb-25,4,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,SA_DOMESTIC,9184.67,9184.669989,0,0,9184.67,9184.669989,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,AS CAST BLOOMS,OE_EXPORTS,19677.85,19677.85002,0,0,19677.85,19677.85002,01-Feb-25,1,STP
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,1433,1424,1433,1424,01-Mar-25,34,FOC
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,18,18,18,18,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,40,40,0,0,40,40,01-Mar-25,23,FOC
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,0,0,53,53,53,53,01-Mar-25,34,FOC
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,0,0,14,14,14,14,01-Mar-25,34,STP
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,0,0,4328,4263,4328,4263,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,HRCTL,OE_DOMESTIC,1064,1064,0,0,1064,1064,01-Mar-25,24,STR
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,1196,1196,1196,1196,01-Apr-25,47,PRY
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,0,0,11328,11269,11328,11269,01-Apr-25,48,PRY
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,1703,1647,1703,1647,01-Apr-25,46,EMG
MONTHLY_MAX_PROFIT,GA,SA_DOMESTIC,0,0,194,194,194,194,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,1264,1255,1264,1255,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,GL,RE_DOMESTIC,0,0,1590,1590,1590,1590,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,9,9,9,9,01-May-25,58,STR
MONTHLY_MAX_PROFIT,PPGI,MS_DOMESTIC,0,0,274,274,274,274,01-May-25,58,STP
MONTHLY_MAX_PROFIT,WR - L,RE_DOMESTIC,0,0,41,41,41,41,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,1163,1045,1163,1045,01-Feb-25,17,STP
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,801.795,0,0,0,801.795,0,01-Feb-25,-1,STP
MONTHLY_MAX_PROFIT,TMT,DE_DOMESTIC,0,0,215,215,215,215,01-Feb-25,18,FOC
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,21.53,21.530001,0,0,21.53,21.530001,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,CRCA,RE_EXPORTS,3375.55,3375.549992,0,0,3375.55,3375.549992,01-Feb-25,1,PRY
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,0,0,4129,4089,4129,4089,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,19,19,19,19,01-Feb-25,17,EMG
MONTHLY_MAX_PROFIT,HRCTL,MS_DOMESTIC,0,0,275,275,275,275,01-Feb-25,17,STR
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,680.53,680.53,0,0,680.53,680.53,01-Feb-25,4,EMG
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,2202.58,2202.58,0,0,2202.58,2202.58,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,0,0,23,6,23,6,01-Feb-25,16,PRY
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,2684.52,2684.51997,0,0,2684.52,2684.51997,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,HR,OE_DOMESTIC,1835.94,1835.940002,0,0,1835.94,1835.940002,01-Mar-25,24,PRY
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,0,0,1106,1106,1106,1106,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,0,0,7581,7481,7581,7481,01-Mar-25,35,FOC
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,1014,1014,0,0,1014,1014,01-Mar-25,23,PRY
MONTHLY_MAX_PROFIT,HRPO,OE_DOMESTIC,0,0,4,4,4,4,01-Mar-25,35,FOC
MONTHLY_MAX_PROFIT,TMBP,MS_DOMESTIC,0,0,31,26,31,26,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,WR - L,SA_DOMESTIC,0,0,539,539,539,539,01-Mar-25,37,STR
MONTHLY_MAX_PROFIT,PRB_BLM,MS_DOMESTIC,0,0,319,319,319,319,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,0,0,583,520,583,520,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,AS CAST BLOOMS,SA_DOMESTIC,0,0,425,425,425,425,01-Mar-25,38,STP
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,3249,3232,3249,3232,01-Apr-25,47,STP
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,0,0,14448,14448,14448,14448,01-Apr-25,50,STP
MONTHLY_MAX_PROFIT,HRGI,MS_DOMESTIC,0,0,31,13,31,13,01-Apr-25,47,STR
MONTHLY_MAX_PROFIT,WR - L,RE_DOMESTIC,0,0,30,30,30,30,01-Apr-25,50,EMG
MONTHLY_MAX_PROFIT,WR - L,OE_DOMESTIC,0,0,15302,15302,15302,15302,01-Apr-25,50,STR
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,0,0,1024,1024,1024,1024,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,48,48,48,48,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,HTPRB_BRM,MS_DOMESTIC,0,0,5,5,5,5,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,BS,SA_DOMESTIC,0,0,150,150,150,150,01-May-25,58,STP
MONTHLY_MAX_PROFIT,HR,SA_DOMESTIC,0,0,145,145,145,145,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,0,0,58627,58608,58627,58608,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,8298,8298,8298,8298,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,0,0,3616,3616,3616,3616,01-May-25,58,STR
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,366,366,366,366,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,NOSP,OE_DOMESTIC,0,0,2218,2218,2218,2218,01-May-25,58,STP
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,10,10,10,10,01-May-25,58,STP
MONTHLY_MAX_PROFIT,WR - L,MS_DOMESTIC,0,0,2725,2725,2725,2725,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,WR - L,MS_DOMESTIC,0,0,4828,4810,4828,4810,01-May-25,58,STP
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,478,470,478,470,01-Feb-25,15,EMG
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,2621.71,1603.853104,0,0,2621.71,1603.853104,01-Feb-25,3,FOC
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,18827.49,13792.34003,0,0,18827.49,13792.34003,01-Feb-25,3,STR
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,4287,3747.21,4287,3747.21,01-Feb-25,15,STR
MONTHLY_MAX_PROFIT,GL,OTHERS,22,22,0,0,22,22,01-Feb-25,60,OTHERS
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,125,0,0,0,125,0,01-Feb-25,-1,STP
MONTHLY_MAX_PROFIT,ZM,MS_DOMESTIC,0,0,188,142,188,142,01-Feb-25,14,STR
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,0,0,713,713,713,713,01-Feb-25,18,EMG
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,0,0,175,171,175,171,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,8307.74,8039.419998,0,0,8307.74,8039.419998,01-Feb-25,4,PRY
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,554.53,0,0,0,554.53,0,01-Feb-25,-1,STP
MONTHLY_MAX_PROFIT,HRGI,MS_DOMESTIC,0,0,12,0,12,0,01-Feb-25,15,FOC
MONTHLY_MAX_PROFIT,NOSP,OTHERS,1824.59,1824.589993,0,0,1824.59,1824.589993,01-Feb-25,60,OTHERS
MONTHLY_MAX_PROFIT,HTLPF,OE_DOMESTIC,0,0,416,416,416,416,01-Feb-25,14,STP
MONTHLY_MAX_PROFIT,TMT-CF,OE_DOMESTIC,0,0,59,59,59,59,01-Feb-25,18,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,DE_DOMESTIC,61.16,61.16,0,0,61.16,61.16,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,GI,SA_DOMESTIC,0,0,446,437,446,437,01-Mar-25,34,STP
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,0,0,822,769,822,769,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,10568.13,10568.13,0,0,10568.13,10568.13,01-Mar-25,23,STP
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,56,56,56,56,01-Mar-25,36,PRY
MONTHLY_MAX_PROFIT,NOFP,MS_DOMESTIC,0,0,13,0,13,0,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,WR - L,SA_DOMESTIC,0,0,8,8,8,8,01-Mar-25,37,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,MS_DOMESTIC,0,0,165,165,165,165,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,71,71,71,71,01-Mar-25,35,FOC
MONTHLY_MAX_PROFIT,GA,SA_DOMESTIC,0,0,2617,2580,2617,2580,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,GI,SA_DOMESTIC,0,0,1178,1161,1178,1161,01-Apr-25,47,STP
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,21,21,21,21,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,RCS,SA_DOMESTIC,0,0,3601,3525,3601,3525,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,0,0,59052,59030,59052,59030,01-Apr-25,50,PRY
MONTHLY_MAX_PROFIT,HRPO,OE_DOMESTIC,0,0,433,433,433,433,01-Apr-25,48,EMG
MONTHLY_MAX_PROFIT,HRCTL,MS_DOMESTIC,0,0,134,134,134,134,01-Apr-25,49,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,0,0,126,126,126,126,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,HRGI,MS_DOMESTIC,0,0,31,13,31,13,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,8441,8338,8441,8338,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,1590,1590,1590,1590,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,0,0,1166,1166,1166,1166,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HTWRC,OE_DOMESTIC,0,0,159,159,159,159,01-May-25,58,STP
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,1250.2,1250.19997,0,0,1250.2,1250.19997,01-Feb-25,3,STP
MONTHLY_MAX_PROFIT,GBAL,OE_DOMESTIC,54.8,54.799999,0,0,54.8,54.799999,01-Feb-25,2,STR
MONTHLY_MAX_PROFIT,SLAB,OE_DOMESTIC,0,0,794,546,794,546,01-Feb-25,19,STP
MONTHLY_MAX_PROFIT,HRCTL,OE_DOMESTIC,0,0,3331,3326,3331,3326,01-Feb-25,17,STP
MONTHLY_MAX_PROFIT,HRCTL,SA_DOMESTIC,2490.8,2490.799999,0,0,2490.8,2490.799999,01-Feb-25,5,STR
MONTHLY_MAX_PROFIT,WR - L,OE_DOMESTIC,660.99,660.989997,0,0,660.99,660.989997,01-Feb-25,6,EMG
MONTHLY_MAX_PROFIT,WR - L,RE_DOMESTIC,36.19,36.19,0,0,36.19,36.19,01-Feb-25,6,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,17.81,0,0,0,17.81,0,01-Feb-25,-1,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,MS_DOMESTIC,391.84,391.84,0,0,391.84,391.84,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,TMT,OE_DOMESTIC,0,0,18782,18782,18782,18782,01-Mar-25,37,STR
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,9,0,9,0,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,PPGL,RE_DOMESTIC,0,0,3946,3889,3946,3889,01-Mar-25,33,EMG
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,0,0,1287,1287,1287,1287,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,0,0,18762,18740,18762,18740,01-Apr-25,49,FOC
MONTHLY_MAX_PROFIT,GBAL,OE_DOMESTIC,375,375,0,0,375,375,01-Apr-25,40,STP
MONTHLY_MAX_PROFIT,HRGI,OE_DOMESTIC,0,0,3119,3084,3119,3084,01-Apr-25,47,STP
MONTHLY_MAX_PROFIT,WR - L,MS_DOMESTIC,0,0,4715,4697,4715,4697,01-Apr-25,50,STP
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,197,197,197,197,01-Apr-25,48,EMG
MONTHLY_MAX_PROFIT,HR,SA_DOMESTIC,0,0,601,437,601,437,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,LPF,SA_DOMESTIC,0,0,92,92,92,92,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HRGI,OE_DOMESTIC,0,0,111,111,111,111,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,81,81,81,81,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,WR - AL,DE_DOMESTIC,0,0,79,79,79,79,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,0,0,31,31,31,31,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,6710.68,6710.679995,0,0,6710.68,6710.679995,01-Feb-25,5,FOC
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,17024.28,16987.88499,0,0,17024.28,16987.88499,01-Feb-25,5,STR
MONTHLY_MAX_PROFIT,RCS,SA_DOMESTIC,0,0,13,13,13,13,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,TFS,OE_DOMESTIC,0,0,58,16.6001,58,16.6001,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,TIN,RE_EXPORTS,1187.47,1187.47,0,0,1187.47,1187.47,01-Feb-25,1,PRY
MONTHLY_MAX_PROFIT,TMT,OE_DOMESTIC,3.24,3.24,0,0,3.24,3.24,01-Feb-25,6,EMG
MONTHLY_MAX_PROFIT,TMT-CF,RE_DOMESTIC,0,0,24,24,24,24,01-Feb-25,18,STP
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,0,0,8,8,8,8,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,359.97,359.970001,0,0,359.97,359.970001,01-Feb-25,4,PRY
MONTHLY_MAX_PROFIT,AS CAST BILLETS,OE_DOMESTIC,0,0,41,41,41,41,01-Feb-25,19,PRY
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,128,128,128,128,01-Mar-25,34,FOC
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,0,0,1319,1319,1319,1319,01-Mar-25,34,STP
MONTHLY_MAX_PROFIT,GI,SA_DOMESTIC,697,697,0,0,697,697,01-Mar-25,22,STP
MONTHLY_MAX_PROFIT,TFS,MS_DOMESTIC,621.62,621.620003,0,0,621.62,621.620003,01-Mar-25,21,FOC
MONTHLY_MAX_PROFIT,TIN,OE_DOMESTIC,0,0,2833,2833,2833,2833,01-Mar-25,33,STP
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,89,89,89,89,01-Mar-25,36,FOC
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,11480,10901,11480,10901,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,355,296,355,296,01-Mar-25,33,EMG
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,3039,2773,3039,2773,01-Apr-25,49,STP
MONTHLY_MAX_PROFIT,HRPO,MS_DOMESTIC,18,18,0,0,18,18,01-Apr-25,42,PRY
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,190,181,190,181,01-Apr-25,46,FOC
MONTHLY_MAX_PROFIT,TMBP,MS_DOMESTIC,0,0,31,26,31,26,01-Apr-25,48,EMG
MONTHLY_MAX_PROFIT,HTPRB_BLM,SA_DOMESTIC,0,0,261,261,261,261,01-Apr-25,46,STP
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,123,123,123,123,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,TMT,DE_DOMESTIC,0,0,554,554,554,554,01-May-25,58,STP
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,0,0,668,668,668,668,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,WR - L,SA_DOMESTIC,0,0,8,8,8,8,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,MS_DOMESTIC,0,0,43,43,43,43,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,AS CAST ROUNDS,OE_DOMESTIC,0,0,978,978,978,978,01-May-25,58,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,7798.23,7574.229993,0,0,7798.23,7574.229993,01-Feb-25,3,STP
MONTHLY_MAX_PROFIT,HR,SA_DOMESTIC,4855.99,4855.989994,0,0,4855.99,4855.989994,01-Feb-25,5,STR
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,0,0,421,381,421,381,01-Feb-25,14,STR
MONTHLY_MAX_PROFIT,TIN,MS_DOMESTIC,0,0,183,159,183,159,01-Feb-25,14,STR
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,1980.73,1940.730002,0,0,1980.73,1940.730002,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,CRCA,OE_EXPORTS,7.37,0,0,0,7.37,0,01-Feb-25,-1,STP
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,20279.52,20001.90001,0,0,20279.52,20001.90001,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,156,156,156,156,01-Feb-25,17,STR
MONTHLY_MAX_PROFIT,GBAL,RE_EXPORTS,120.21,120.21,0,0,120.21,120.21,01-Feb-25,1,PRY
MONTHLY_MAX_PROFIT,HRPO,MS_DOMESTIC,732.83,732.829996,0,0,732.83,732.829996,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,20,20,0,0,20,20,01-Feb-25,2,FOC
MONTHLY_MAX_PROFIT,HRCTL,OE_DOMESTIC,3828.38,3828.379986,0,0,3828.38,3828.379986,01-Feb-25,5,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,SA_DOMESTIC,3217.35,3217.349995,0,0,3217.35,3217.349995,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,HTPRB_BRM,MS_DOMESTIC,0,0,3,3,3,3,01-Feb-25,14,STR
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,0,0,3885,3885,3885,3885,01-Mar-25,34,FOC
MONTHLY_MAX_PROFIT,LPF,SA_DOMESTIC,0,0,92,92,92,92,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,LPF,SA_DOMESTIC,285,35,0,0,285,35,01-Mar-25,23,STP
MONTHLY_MAX_PROFIT,RCS,SA_DOMESTIC,0,0,30,30,30,30,01-Mar-25,35,FOC
MONTHLY_MAX_PROFIT,CRFH,MS_DOMESTIC,0,0,468,468,468,468,01-Mar-25,36,STR
MONTHLY_MAX_PROFIT,GBAL,OE_DOMESTIC,0,0,39,39,39,39,01-Mar-25,33,FOC
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,3305,3280,3305,3280,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,361,361,361,361,01-Mar-25,33,PRY
MONTHLY_MAX_PROFIT,NOFP,MS_DOMESTIC,425,425,0,0,425,425,01-Mar-25,21,STR
MONTHLY_MAX_PROFIT,NOSP,MS_DOMESTIC,0,0,2652,2652,2652,2652,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,2018.91,2018.910001,0,0,2018.91,2018.910001,01-Mar-25,21,STR
MONTHLY_MAX_PROFIT,TMT-CF,RE_DOMESTIC,0,0,35,35,35,35,01-Mar-25,37,STP
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,0,0,217,217,217,217,01-Mar-25,33,STP
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,0,0,3337,3337,3337,3337,01-Apr-25,47,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,6160,6151,6160,6151,01-Apr-25,47,STP
MONTHLY_MAX_PROFIT,TIN,RE_DOMESTIC,0,0,4,4,4,4,01-Apr-25,46,EMG
MONTHLY_MAX_PROFIT,NOSP,OE_DOMESTIC,0,0,1777,1777,1777,1777,01-Apr-25,46,STP
MONTHLY_MAX_PROFIT,HRCTL,DE_DOMESTIC,0,0,150,150,150,150,01-Apr-25,49,EMG
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,0,0,140,140,140,140,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,365,243,365,243,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRPO,MS_DOMESTIC,0,0,14,14,14,14,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HTWRC,OE_DOMESTIC,0,0,87,87,87,87,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,465.67,465.67,0,0,465.67,465.67,01-Feb-25,5,PRY
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,0,0,133,133,133,133,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,20.92,20.92,0,0,20.92,20.92,01-Feb-25,2,STR
MONTHLY_MAX_PROFIT,RCS,OE_DOMESTIC,0,0,14,14,14,14,01-Feb-25,16,EMG
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,3108,2581.5037,3108,2581.5037,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,NOSP,MS_DOMESTIC,0,0,7,7,7,7,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,473.51,320.51,0,0,473.51,320.51,01-Feb-25,2,EMG
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,2004,2004,2004,2004,01-Feb-25,17,STR
MONTHLY_MAX_PROFIT,PRB_BRM,SA_DOMESTIC,0,0,221,221,221,221,01-Feb-25,16,PRY
MONTHLY_MAX_PROFIT,AS CAST ROUNDS,SA_DOMESTIC,0,0,94,94,94,94,01-Feb-25,19,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,2739.43,2739.430004,0,0,2739.43,2739.430004,01-Mar-25,22,STP
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,6110,6101,6110,6101,01-Mar-25,34,STR
MONTHLY_MAX_PROFIT,TFS,OE_DOMESTIC,0,0,18,18,18,18,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,PPGI,MS_DOMESTIC,0,0,35,35,35,35,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,PPGL,MS_DOMESTIC,0,0,404,404,404,404,01-Mar-25,33,STP
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,313,313,313,313,01-Mar-25,36,EMG
MONTHLY_MAX_PROFIT,WR - AL,SA_DOMESTIC,5,5,0,0,5,5,01-Mar-25,23,EMG
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,0,0,447,447,447,447,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,AS CAST ROUNDS,SA_DOMESTIC,0,0,186,186,186,186,01-Mar-25,38,STR
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,200,200,0,0,200,200,01-Apr-25,43,EMG
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,0,0,225,208,225,208,01-Apr-25,46,EMG
MONTHLY_MAX_PROFIT,PPGL,RE_DOMESTIC,0,0,39889,39889,39889,39889,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,SLAB,OE_DOMESTIC,0,0,554,554,554,554,01-Apr-25,51,FOC
MONTHLY_MAX_PROFIT,WR - L,OE_DOMESTIC,0,0,541,541,541,541,01-Apr-25,50,FOC
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,0,0,18,18,18,18,01-Apr-25,46,EMG
MONTHLY_MAX_PROFIT,AS CAST BLOOMS,OE_DOMESTIC,0,0,223,223,223,223,01-Apr-25,51,STR
MONTHLY_MAX_PROFIT,ZM,OE_DOMESTIC,0,0,2961,2961,2961,2961,01-May-25,58,STP
MONTHLY_MAX_PROFIT,RCS,RE_DOMESTIC,0,0,50,50,50,50,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,0,0,502,502,502,502,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,GI,SA_DOMESTIC,0,0,225,177.089399,225,177.089399,01-Feb-25,15,STP
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,1089.16,0,0,0,1089.16,0,01-Feb-25,-1,STR
MONTHLY_MAX_PROFIT,ZM,MS_DOMESTIC,106.87,0,0,0,106.87,0,01-Feb-25,2,STR
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,10,10,10,10,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,TIN,MS_DOMESTIC,338.39,338.389895,0,0,338.39,338.389895,01-Feb-25,2,EMG
MONTHLY_MAX_PROFIT,CRCA,DE_DOMESTIC,0,0,50,42,50,42,01-Feb-25,16,EMG
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,1927.14,1927.140001,0,0,1927.14,1927.140001,01-Feb-25,5,STP
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,1445,988,1445,988,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,PPGL,MS_DOMESTIC,0,0,330,316,330,316,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,260.33,188.329999,0,0,260.33,188.329999,01-Feb-25,2,PRY
